source,source_id,name,address,city,neighborhood,lat,lon,clover_url,slug,category,google_rating,review_count,ordering_status,flags
nextcard,8cb6cceb-e193-4abe-9b38-a61f9c880f10,16th Street Diner,"3147 16th Street,, San Francisco, CA",San Francisco,Mission Dolores,37.7647308,-122.4231086,https://16th-street-diner-san-francisco.cloveronline.com,16th-street-diner-san-francisco,restaurants,,,closed,
nextcard,03b325b4-ceef-46c2-ba16-4bebd7832deb,3 Hermanas,"12620 San Pablo Ave, Richmond, CA",Richmond,Richmond,37.9425753,-122.3281342,https://3hermanasrichmond.cloveronline.com,3hermanasrichmond,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,d95c1848-86d3-4fbf-8161-a94cf124e646,5 Star Food & Liquor Inc,"812 Linden Ave, So San Francisco, CA",South San Francisco,South San Francisco,37.6605342,-122.4080348,https://5-star-food-liquor-inc-so-san-francisco.cloveronline.com,5-star-food-liquor-inc-so-san-francisco,Retail & Services,,,accepting,
nextcard,ebe980de-c56f-4b56-9b06-5439fe708599,5th Avenue Deli Market,"4 Embarcadero Sl7, San Francisco, CA",San Francisco,Financial District,37.7951201,-122.3961487,https://5th-avenue-deli-market-san-francisco.cloveronline.com,5th-avenue-deli-market-san-francisco,restaurants,,,accepting,
nextcard,a90c0402-320b-456c-b060-4c756d9c4fed,A G I,"4945 Junipero Serra Blvd, Colma, CA",Colma,Colma,37.6739529,-122.4651384,https://house-of-bagels-colma.cloveronline.com,house-of-bagels-colma,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,3a1ba960-bab7-47ec-8f96-da933c7ad79b,Alborz,"1245 Van Ness Ave, San Francisco, CA",San Francisco,Cathedral Hill,37.7873909,-122.421977,https://alborz-san-francisco.cloveronline.com,alborz-san-francisco,restaurants,,,closed,
nextcard,339a95cd-1d6a-41f9-bb0f-7a8d86448f59,Amour Amour Cafe,"305 East 4th Avenue, San Mateo, CA",San Mateo,San Mateo,37.5650737,-122.3214029,https://amour-amour-cafe-san-mateo.cloveronline.com,amour-amour-cafe-san-mateo,restaurants,,,closed,
nextcard,2975152a-c9ea-44cf-80bf-82ba0a891bbe,Angel Cafe & Deli,700 Geary St,San Francisco,Lower Nob Hill,37.786609,-122.414982,https://angel-cafe-deli-san-francisco8.cloveronline.com,angel-cafe-deli-san-francisco8,restaurants,,,accepting,
nextcard,6445f505-9d7c-408d-91fd-6bbe7af8ae4a,AragonHSAthleticBoosters,"900 Alameda De Las Pulga, San Mateo, CA",San Mateo,San Mateo,37.5245965,-122.3390936,https://aragon-hs-athletic-boste-san-mateo.cloveronline.com,aragon-hs-athletic-boste-san-mateo,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,4b56df3e-14d1-4092-ad5e-560942ff6a44,Atlas Pizza Parlor,"637 San Mateo Avenue, San Bruno, CA",San Bruno,San Bruno,37.6271117,-122.411641,https://atlas-pizza-parlor-inc-san-bruno.cloveronline.com,atlas-pizza-parlor-inc-san-bruno,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,872b13ab-1faa-4f4d-80cf-da1b12f55c0e,Autumns Cafe & Catering,"2071 3rd Street, San Francisco, CA",San Francisco,Dogpatch,37.763509,-122.3885842,https://autumns-cafe-catering-san-francisco.cloveronline.com,autumns-cafe-catering-san-francisco,restaurants,,,accepting,
nextcard,7fa4a156-d205-4102-b7df-a0d6d411e88f,Aydea,"799 Bryant Street, San Francisco, CA",San Francisco,South of Market,37.7761185,-122.4021556,https://aydea-san-francisco.cloveronline.com,aydea-san-francisco,restaurants,,,closed,
nextcard,d8d138d4-11cd-47ad-a825-02b70be58131,Baba`S Chicken,"3605 Market Street, Riverside, CA",Riverside,Eureka Valley,37.7560777,-122.4407819,https://babas-hot-chicken-riverside.cloveronline.com,babas-hot-chicken-riverside,restaurants,,,disabled,nextcard:ordering-disabled;coords-in-sf-but-address-says(Riverside);slug-city-mismatch(riverside)
nextcard,deafbb18-3790-4aa7-a69d-8dea071d3715,Bac Lieu Restaurant,"3216 Mission St, San Francisco, CA",San Francisco,Bernal Heights,37.7452578,-122.4204128,https://bac-lieu-restaurant-san-francisco.cloveronline.com,bac-lieu-restaurant-san-francisco,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,9e9ba00c-db43-47df-9711-9bd47022edae,Bandb Cafe,"1634 Irving Street, San Francisco, CA",San Francisco,Inner Sunset,37.7638165,-122.4756979,https://b-b-cafe-san-francisco.cloveronline.com,b-b-cafe-san-francisco,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,b567d383-96a0-4160-83a3-9e2981c9c876,Barista Coffee & Brunch,"3313 Sacramento Street, San Francisco, CALIFORNIA",San Francisco,Presidio Heights,37.7879954,-122.4472755,https://barista-cafe-san-francisco.cloveronline.com,barista-cafe-san-francisco,restaurants,,,accepting,
nextcard,177ab3af-8714-4bff-80f5-887ea9035dd5,Bayside Cafe,"533 Airport Blvd #127, Burlingame, CA",Burlingame,Burlingame,37.5899072,-122.3406434,https://bayside-cafe-burlingame.cloveronline.com,bayside-cafe-burlingame,restaurants,,,closed,
nextcard,72316c75-6a40-403f-ad5d-19b03c05e5fe,Beluna Cafe,"1195 Oak Street, San Francisco, CA",San Francisco,Buena Vista,37.7728351,-122.4389135,https://beluna-cafe-san-francisco.cloveronline.com,beluna-cafe-san-francisco,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,87bc710a-16d8-4077-88ed-3197cdd415a1,Big Apple Pizza N Grill,"127 Eddy Street, San Francisco, CA",San Francisco,Tenderloin,37.7841821,-122.4097722,https://order.cloveronline.com,,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,21aaeb10-0629-4884-a021-a201bc6a8eca,Bill's Place,2315 Clement St,San Francisco,Outer Richmond,37.781946,-122.484172,https://bills-place-san-francisco-2.cloveronline.com,bills-place-san-francisco-2,restaurants,,,closed,
nextcard,cf36579d-6690-4040-b32b-acbd10fc5783,BIMI POKE @Metreon,"135 4th Street, San Francisco, CA",San Francisco,South of Market,37.7843318,-122.4033663,https://bimi-poke-san-francisco.cloveronline.com,bimi-poke-san-francisco,restaurants,,,closed,
nextcard,a59fd9d5-2643-4752-8e27-a5693d17a602,Black Point Coffee,"Sfo Intl Airport, Term A, San Francisco, CA",San Francisco,San Francisco,37.62263870239258,-122.39582061767578,https://black-point-coffee-san-francisco.cloveronline.com,black-point-coffee-san-francisco,restaurants,,,accepting,
nextcard,fb6a05f4-a45e-499f-b69b-9aff7996eb2e,Blowology Dry Bar,"166 Geary St #1000, San Francisco, CA",San Francisco,Downtown / Union Square,37.7878352,-122.4061772,https://blowology-dry-bar-llc-san-francisco.cloveronline.com,blowology-dry-bar-llc-san-francisco,restaurants,,,closed,
nextcard,04afb42e-e9d1-4cd2-88aa-1bb38cf90c85,Blue Fog Market,"2567 Gough St, San Francisco, CA",San Francisco,Pacific Heights,37.7970802,-122.4273258,https://blue-fog-market-san-francisco.cloveronline.com,blue-fog-market-san-francisco,restaurants,,,accepting,
nextcard,705c8865-3f15-409c-83e6-ccba64133bd2,Blumdmart,"1 Market Street, San Francisco, CA",San Francisco,Financial District,37.7940258,-122.3949728,https://blumdmart.cloveronline.com,blumdmart,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,e996729f-da94-4186-8c94-2a2a64b87272,Bravo Pizza,"5145 Mission St, San Francisco, CA",San Francisco,Excelsior,37.716521,-122.440784,https://bravo-pizza-san-francisco-2.cloveronline.com,bravo-pizza-san-francisco-2,restaurants,,,accepting,
nextcard,2bbe3eaa-e0b3-4f1c-87d1-171f48f2f50b,Breakers,"145 Rockaway Beach Ave, Pacifica, CA",Pacifica,Pacifica,37.6097281,-122.4964839,https://breakers-pacifica.cloveronline.com,breakers-pacifica,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,9c15bb4f-6c19-4ba9-b7f8-6ef0b96964b3,Broadway Grill,1400 Broadway,Burlingame,Burlingame,37.584778,-122.365839,https://broadway-grill-llc-burlingame.cloveronline.com,broadway-grill-llc-burlingame,restaurants,5,,disabled,nextcard:ordering-disabled
nextcard,01cecdbe-8d9b-4895-b5ad-d10265ed7a22,Caffe Stellato,"1112 Burlingame Ave, Burlingame, CA",Burlingame,Burlingame,37.5795558,-122.3459057,https://caffe-stellato-burlingame.cloveronline.com,caffe-stellato-burlingame,restaurants,,,closed,
nextcard,090349bc-e110-4816-9b38-79f26b4b3bfc,Cajun Bowl,"1230 El Camino Real, San Bruno, CA",San Bruno,San Bruno,37.6394014,-122.4209327,https://cajun-bowl-san-bruno-2.cloveronline.com,cajun-bowl-san-bruno-2,restaurants,,,closed,
nextcard,32350af8-8df6-4d59-ba98-a587d33bd001,Cajun Bowl San Mateo,"168 East 4th Avenue, San Mateo, CA",San Mateo,San Mateo,37.5637672,-122.3223772,https://cajun-bowl-sm-san-mateo.cloveronline.com,cajun-bowl-sm-san-mateo,restaurants,,,closed,
nextcard,0f73bad6-6583-4c01-a212-8338780e3adc,Catch Seafood,"2362 Market St, San Francisco, CA",San Francisco,Duboce Triangle,37.7634293,-122.4346409,https://catch-french-bistro-san-francisco.cloveronline.com,catch-french-bistro-san-francisco,restaurants,,,closed,
nextcard,1aa724bd-6772-417f-ac57-37debdb42c20,Chester Chicken,"695 Harbour Way, Richmond, CA",Richmond,Richmond,37.9422424,-122.3602566,https://chester-chicken-richmond.cloveronline.com,chester-chicken-richmond,restaurants,,,closed,
nextcard,37d7b648-ce7a-4073-ba79-2099a10ec876,Chibog,"2055 Gellert Boulevard, Daly City, CALIFORNIA",Daly City,Daly City,37.6502791,-122.4539012,https://chibogrestaurant.cloveronline.com,chibogrestaurant,restaurants,,,accepting,
nextcard,049e7397-b163-40e3-99bc-6b6bd695feda,Clancey's Market and Deli,3960 Irving St,San Francisco,Outer Sunset,37.76268,-122.50042,https://clanceys-market-deli-san-francisco.cloveronline.com,clanceys-market-deli-san-francisco,restaurants,,,closed,
nextcard,caba9a88-7ca5-4f06-998d-b7275ded1469,Cobani Gyro & Kebab,8 W 25th Ave,San Mateo,San Mateo,37.54447,-122.30613,https://cobani-gyro-kebab-san-mateo.cloveronline.com,cobani-gyro-kebab-san-mateo,restaurants,,,closed,
nextcard,f5b50ff2-f8de-4a2c-91bd-a7b0831b0d50,Coco’s Sushi,3319 Mission St,San Francisco,Bernal Heights,37.743782,-122.420868,https://cocos-sushi-san-francisco.cloveronline.com,cocos-sushi-san-francisco,restaurants,,,closed,
nextcard,2630f89f-2a44-472e-9050-287830fb3f3e,Copper Chimney,"489 3rd Street, San Francisco, CA",San Francisco,South of Market,37.7816908,-122.3959097,https://curry-kabab-san-francisco.cloveronline.com,curry-kabab-san-francisco,restaurants,,,closed,
nextcard,e17b9c48-baff-42fb-8879-01f60758d791,Corona Heights Market,"4400 17th St, San Francisco, CA",San Francisco,Buena Vista,37.7621427,-122.443458,https://corona-heights-market-san-francisco.cloveronline.com,corona-heights-market-san-francisco,restaurants,,,closed,
nextcard,c284d75c-0b59-4a4f-8d67-b9a6882eadcf,Creightons Fine Pastries LLC,"673 Portola Dr, San Francisco, CA",San Francisco,Miraloma Park,37.7446844,-122.4526269,https://creightons-fine-pastries-llc-san-francisco-2.cloveronline.com,creightons-fine-pastries-llc-san-francisco-2,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,1ae18b9f-b1c7-4713-b0bd-dc32020062fd,Crostini And Java,899 Hyde St (Bush and Hyde),San Francisco,Lower Nob Hill,37.789111,-122.417099,https://crostiniandjavasf.cloveronline.com,crostiniandjavasf,restaurants,4.75,,accepting,
nextcard,c91c4b57-e1a1-4f4c-a6b9-2601669ffb74,Cumaica Coffee,"1398 Mission Street, San Francisco, CA",San Francisco,South of Market,37.7755377,-122.4159116,https://cumaicacoffee.cloveronline.com,cumaicacoffee,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,6c49184c-8b81-490a-a10a-8278a057dc31,CURRY HYUGA - Burlingame,"1204 Broadway, Burlingame, CA",Burlingame,Burlingame,37.5861916,-122.36484,https://curry-hyuga-retail-burlingame.cloveronline.com,curry-hyuga-retail-burlingame,Retail & Services,,,disabled,nextcard:ordering-disabled
nextcard,8b059d50-68d9-4617-b9ca-03f438628681,De Afghanan Kabob House,"321 Kearny Street, San Francisco, CA",San Francisco,Chinatown,37.7910793,-122.404362,https://de-afghanan-kabob-house-san-francisco.cloveronline.com,de-afghanan-kabob-house-san-francisco,restaurants,,,closed,
nextcard,733f4166-f443-4a0a-b4c1-68f351819631,Dhgs,"260 El Camino Real, San Bruno, CA",San Bruno,San Bruno,37.6189514,-122.4093622,https://diamondheadgeneralstore.cloveronline.com,diamondheadgeneralstore,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,4987c4ca-e76e-49ff-bacf-ca8fd652fe1e,District Tea,"2154 Mission Street, San Francisco, CALIFORNIA",San Francisco,Mission,37.76251999999999,-122.4197008,https://district-tea-san-francisco.cloveronline.com,district-tea-san-francisco,restaurants,,,closed,
nextcard,dc30dd97-ecaa-4877-9242-87f739a2d97d,Do-Re-Mi,"3491 19th Street, San Francisco, CALIFORNIA",San Francisco,Mission,37.7598761,-122.4211582,https://doremi-san-francisco.cloveronline.com,doremi-san-francisco,restaurants,,,accepting,
nextcard,41428e8c-dc78-4266-85e0-c66dfdefaadd,Do-Re-Mi (Chinatown),"956 Grant Ave, San Francisco, CA",San Francisco,Chinatown,37.7958128,-122.4064874,https://doremi-chinatown-san-francisco.cloveronline.com,doremi-chinatown-san-francisco,restaurants,,,closed,
nextcard,941edf92-1b85-4ca4-8fb4-fcca4a0f5ab2,Doppio Coffee & Brunch,"1551 Mission Street, San Francisco, CALIFORNIA",San Francisco,South of Market,37.7733151,-122.4180126,https://doppio-cafe-san-francisco.cloveronline.com,doppio-cafe-san-francisco,restaurants,,,accepting,
nextcard,8792b906-1a3c-4b8a-a10d-d688e08183cc,DragonEats,520 Gough St,San Francisco,Civic Center,37.778371,-122.42314,https://dragoneats-gough-san-francisco.cloveronline.com,dragoneats-gough-san-francisco,restaurants,,,closed,
nextcard,a3e778aa-bb1f-4196-ad84-d0d65c345641,DRAGONEATS Folsom,"555 Folsom St, San Francisco, CA",San Francisco,Rincon Hill,37.786381,-122.3953683,https://dragoneats-folsom-san-francisco.cloveronline.com,dragoneats-folsom-san-francisco,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,79d3aa38-b57b-4d5e-9f42-0b4e41a1ee69,Dumpling Dough,"1195 Laurel St, San Carlos, CA",San Carlos,San Carlos,37.4990488,-122.2519844,https://dumpling-dough-san-carlos.cloveronline.com,dumpling-dough-san-carlos,restaurants,,,closed,coords-outside-area(recovered-by-city+slug)
nextcard,9d43f293-c7e3-4916-bad3-b9aa1e2be9ea,Dumpling House,"12221 San Pablo Ave #6, Richmond, CA",Richmond,Richmond,37.9345075,-122.3250564,https://dumplinghousemongolia.cloveronline.com,dumplinghousemongolia,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,091dd4de-1154-4297-9e3a-6db92674b8ce,Easy Money,"2312 Irving Street, San Francisco, CA",San Francisco,Outer Sunset,37.7635033,-122.4828843,https://easymoney-sanfrancisco.cloveronline.com,easymoney-sanfrancisco,restaurants,,,accepting,
nextcard,32848398-ac08-44c9-9946-686a2fa5d5a9,El Gran Amigo 2,"1357 Linda Mar Shopping Center, Pacifica, CALIFORNIA",Pacifica,Pacifica,37.5935312,-122.5043578,https://el-gran-amigo-2-pacifica.cloveronline.com,el-gran-amigo-2-pacifica,restaurants,,,accepting,
nextcard,57236beb-b60a-45ec-9c6e-05af0fe7af92,El Metate Con Sabor A Mexico,"2406 Bryant St, San Francisco, CA",San Francisco,Mission,37.7557692,-122.4096277,https://el-metate-san-francisco.cloveronline.com,el-metate-san-francisco,restaurants,,,accepting,
nextcard,366f7cb8-d052-44b9-9888-b72b5fc7ef1b,El Rincon de Jorgito,"1850 Cesar Chavez St, San Francisco, CA",San Francisco,Potrero Hill,37.7500256,-122.3960203,https://el-rincon-de-jorgito-san-francisco.cloveronline.com,el-rincon-de-jorgito-san-francisco,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,d8818412-7add-4e96-a25d-3f9283355780,Ember Grill,670 Larkin St,San Francisco,Tenderloin,37.78401,-122.41767,https://ember-grill-san-francisco.cloveronline.com,ember-grill-san-francisco,restaurants,4.8,,closed,
nextcard,a18507e4-3c92-4e94-883f-b86ecbed2e25,Ensenada Restaurant,"4448 Mission Street, San Francisco, CA",San Francisco,Mission Terrace,37.7265757,-122.4337604,https://ensenada-restaurant-san-francisco-2.cloveronline.com,ensenada-restaurant-san-francisco-2,restaurants,,,closed,
nextcard,eb2643c2-4251-4d12-9695-14c532013c65,Eyebrow Queen Salon Inc San Francisco,"3196 24th Street, San Francisco, CALIFORNIA",San Francisco,Mission,37.7525111,-122.4160447,https://eyebrow-queen-salon-inc-san-francisco-san-francisco.cloveronline.com,eyebrow-queen-salon-inc-san-francisco-san-francisco,Beauty & Wellness,,,closed,
nextcard,cd49d895-f685-4890-be71-1e8ee2b99f49,Flats Burgers,4753 Mission St,San Francisco,Excelsior,37.722118,-122.436407,https://flatsburgers.cloveronline.com,flatsburgers,restaurants,5,,disabled,nextcard:ordering-disabled
nextcard,8207a723-597f-4ba3-ab49-550e6ce02d96,Food Basket Market,"475 Fell Street, San Francisco, CA",San Francisco,Hayes Valley,37.7754412,-122.4258987,https://food-basket-market-san-francisco-2.cloveronline.com,food-basket-market-san-francisco-2,restaurants,,,closed,
nextcard,ab5b1669-ab1a-437e-840d-01543da1ac04,Friends Liquor,"1758 Fillmore Street, San Francisco, CA",San Francisco,Japantown,37.7860099,-122.4330224,https://friends-liquor-san-francisco.cloveronline.com,friends-liquor-san-francisco,Retail & Services,,,accepting,
nextcard,c8c5be69-c208-4834-8f13-7b86434f07d0,Fuji Sukiyaki Inc,"428 E 3rd Avenue, San Mateo, CA",San Mateo,San Mateo,37.5663997,-122.3208233,https://fuji-sukiyaki-san-mateo.cloveronline.com,fuji-sukiyaki-san-mateo,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,336f468d-c5a8-4a12-8e1d-16e178c1254e,Georgian Cheese Boat,"1224 Grant Avenue, San Francisco, CALIFORNIA",San Francisco,North Beach,37.7983666,-122.4069285,https://georgian-cheese-boat-san-francisco.cloveronline.com,georgian-cheese-boat-san-francisco,restaurants,,,closed,
nextcard,141ed2c9-e251-473a-8f50-761374818773,Godzila Sushi,"1800 Divisadero St, San Francisco, CA",San Francisco,Lower Pacific Heights,37.7863514,-122.4399768,https://godzila-sushi-san-francisco.cloveronline.com,godzila-sushi-san-francisco,restaurants,,,closed,
nextcard,8a5e2e13-5ebd-4c01-9c3e-689e76895720,Guadalajar Grill,"19 Laurie Meadows Dr, San Mateo, CA",San Mateo,San Mateo,37.5310573,-122.287397,https://guadalajar-grill-san-mateo.cloveronline.com,guadalajar-grill-san-mateo,restaurants,,,accepting,
nextcard,d434fd5c-912a-4822-b50f-88e525c5bbec,Guadalajar Grill 2,"390 El Camino Real, Belmont, CALIFORNIA",Belmont,Belmont,37.5267103,-122.2847058,https://guadalajar-grill-2-belmont.cloveronline.com,guadalajar-grill-2-belmont,restaurants,,,accepting,
nextcard,e68d0f87-5002-49c0-8c58-9c45e0342bcc,Ha Mini Mart,"803 Grant Avenue, San Francisco, CA",San Francisco,Chinatown,37.7944161,-122.4065239,https://ha-mini-mart-san-francisco.cloveronline.com,ha-mini-mart-san-francisco,restaurants,,,closed,
nextcard,e74a2c64-f84f-44a8-98ee-38f5aa595bc8,Halal Burgers #3,"22 6th St, San Francisco, CA",San Francisco,South of Market,37.781811,-122.410002,https://halal-burgers-3-san-francisco.cloveronline.com,halal-burgers-3-san-francisco,restaurants,,,accepting,
nextcard,7b439616-1106-4c01-862c-ef69fc81617a,HAPPY DONUT Van Ness,"2101 Van Ness Ave, San Francisco, CA",San Francisco,Pacific Heights,37.7949229,-122.4235486,https://happy-donut-san-francisco.cloveronline.com,happy-donut-san-francisco,restaurants,,,accepting,
nextcard,13ad2288-ba99-463e-91bd-ead0b43c848a,Hawthorn Sf,"46 Geary Street, San Francisco, CA",San Francisco,Downtown / Union Square,37.7879924,-122.4042943,https://hawthorn-lounge-san-francisco.cloveronline.com,hawthorn-lounge-san-francisco,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,c5a764fc-b6aa-4876-8a74-e45b1ad234ac,Hem By LeQuy,"1050 Valencia Street, San Francisco, CA",San Francisco,Dolores Heights,37.755944,-122.421318,https://hem-by-lequy-san-francisco.cloveronline.com,hem-by-lequy-san-francisco,restaurants,,,closed,
nextcard,ab7b68c2-b28a-45a4-a8c6-7b4aa5c68d81,Himalayan Hub,"508 Valencia Street, San Francisco, CALIFORNIA",San Francisco,Mission Dolores,37.7646486,-122.4220214,https://himalayan-hub-san-francisco.cloveronline.com,himalayan-hub-san-francisco,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,911385b0-76b0-4cfd-ae98-349602bb20ab,Himalayan Pizza & Momo,"288 Golden Gate Ave, San Francisco, CA",San Francisco,Tenderloin,37.781927,-122.4153724,https://himalayan-pizza-and-momo-san-francisco.cloveronline.com,himalayan-pizza-and-momo-san-francisco,restaurants,,,closed,
nextcard,26551bc3-cae3-48e4-b85d-467cf5c3f5ab,HiroNori San Mateo,"211 East 3rd Avenue, San Mateo, CALIFORNIA",San Mateo,San Mateo,37.5652625,-122.3230081,https://hironori-san-mateo-san-mateo.cloveronline.com,hironori-san-mateo-san-mateo,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,1bac7696-c0b6-43b8-b190-e7de66bb1352,House Of Bagels,"5030 Geary Blvd, San Francisco, CA",San Francisco,Inner Richmond,37.7808649,-122.4735139,https://house-of-bagels-san-francisco.cloveronline.com,house-of-bagels-san-francisco,restaurants,,,accepting,
nextcard,06e756b1-64c5-47b1-96bd-6bc5f5712e71,Icicles Cream Roll Chandler,"98 East 3rd Avenue, San Mateo, CA",San Mateo,San Mateo,37.5641338,-122.3241471,https://liuyishou-hotpot-san-mateo-san-mateo.cloveronline.com,liuyishou-hotpot-san-mateo-san-mateo,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,f6e02a37-cab9-40bc-88b0-1b32c7128d6c,IL Canto Cafe,475 Sacramento St,San Francisco,Financial District,37.794058,-122.400686,https://il-canto-cafe-san-francisco.cloveronline.com,il-canto-cafe-san-francisco,restaurants,,,accepting,
